등록유형,조달구분,공고시스템명,계약구분,계약일자,계약번호,계약변경차수,물품순번,부물품순번,최종계약여부,수요기관명,수요기관코드,수요기관구분,수요기관지역명,계약건명(품명),계약법구분,조항호코드,조항호명,계약방법,물품분류번호,품명,세부물품분류번호,세부품명,물품식별번호,품목,계약승인일자,단위,수량,증감수량,금액(USD),실통화금액,실통화금액코드명,실통화금액국가명,계약수량,계약금액(USD),USD환율(BASIC),USD환율(TTS),실통화계약금액,통화국코드,통화국가명,업체명,업체사업자등록번호,업체기업구분명,외자공급업체,외자제작업체,인도조건,HSK번호,원산지,최초계약금액(USD),조달요청번호,입찰공고번호,입찰공고차수,낙찰자결정방법,장기계속계약여부,장기계약차수
나라장터(G2B),중앙조달,,총액계약,20210628,00210702,00,1,0,Y,문화체육관광부 국립중앙박물관 경주박물관,1371081,국가기관,경상북도 경주시,엑스선형광분석기,국가계약법,,,일반경쟁,41115401,형광분광분석기,4111540102,엑스선형광분석기,23143829,"엑스선형광분석기, Bruker nano, DE/ARTAX 400",20210628,SYSTEM,1,1,124400,124400,USD,미국,2,136093.83,1128.8,1139.8,136093.83,USD,미국,주식회사 코리아사이언텍,3288800546,중소기업,Bruker Nano GmbH,Bruker Nano GmbH,지정장소 운송인 인도(FCA),9022191000,독일,136093.83,21GA0632,20210601391,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210702,00,1,1,Y,문화체육관광부 국립중앙박물관 경주박물관,1371081,국가기관,경상북도 경주시,엑스선형광분석기,국가계약법,,,일반경쟁,41115401,형광분광분석기,4111540102,엑스선형광분석기,23143829,"엑스선형광분석기, Bruker nano, DE/ARTAX 400",20210628,SYSTEM,1,1,11693.83,13200000,KRW,대한민국,2,136093.83,1128.8,1139.8,136093.83,USD,미국,주식회사 코리아사이언텍,3288800546,중소기업,KOREASCIENTECH,KOREASCIENTECH,Delivered to End-User's site(DTE),9022191000,대한민국,136093.83,21GA0632,20210601391,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210703,00,1,0,Y,군산대학교,7000329,국가기관,전라북도 군산시,자외-가시선분광광도계,국가계약법,,,일반경쟁,41115406,분광광도계,4111549601,원편광이색성분광계,23296972,"원편광이색성분광계, Jasco, JP/J-1500, 163~950nm, 8000mdeg",20210628,SET,1,1,80779.93,8950000,JPY,일본,1,80779.93,1128.8,1139.8,8950000,JPY,일본,(주)티에스싸이언스,1138199282,중소기업,"Jasco International Co.,Ltd.","Jasco International Co.,Ltd.",지정장소 운송인 인도(FCA),9027501000,일본,80779.93,21GA0613,20210601111,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210704,00,1,0,N,기상청,1360000,국가기관,서울특별시 동작구,자력계,국가계약법,,,일반경쟁,41101806,자력계,4110180601,자력계,20201219,자력계,20210628,SET,1,1,128343.84,107500,EUR,유로,2,163230.45,1128.8,1139.8,163230.45,USD,미국,새빛기술주식회사,3148186605,중소기업,Royal Meteorological Institute of Belgium,Royal Meteorological Institute of Belgium,지정목적지 관세 지급인도(DDP),9015805000,벨기에,163230.45,21GA0487,20210507842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210704,00,1,1,N,기상청,1360000,국가기관,서울특별시 동작구,자력계,국가계약법,,,일반경쟁,41101806,자력계,4110180601,자력계,20201219,자력계,20210628,SET,1,1,34886.61,39380000,KRW,대한민국,2,163230.45,1128.8,1139.8,163230.45,USD,미국,새빛기술주식회사,3148186605,중소기업,"SAEVIT TECHNOLOGIES CO.,LTD","SAEVIT TECHNOLOGIES CO.,LTD",Delivered to End-User's site(DTE),9015805000,대한민국,163230.45,21GA0487,20210507842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210704,01,1,0,N,기상청,1360000,국가기관,서울특별시 동작구,자력계,국가계약법,,,일반경쟁,41101806,자력계,4110180601,자력계,20201219,자력계,20210820,SET,1,0,128343.84,107500,EUR,유로,2,163230.45,1128.8,1139.8,163230.45,USD,미국,새빛기술주식회사,3148186605,중소기업,Royal Meteorological Institute of Belgium,Royal Meteorological Institute of Belgium,지정목적지 관세 지급인도(DDP),9015805000,벨기에,163230.45,21GA0487,20210507842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210704,01,1,1,N,기상청,1360000,국가기관,서울특별시 동작구,자력계,국가계약법,,,일반경쟁,41101806,자력계,4110180601,자력계,20201219,자력계,20210820,SET,1,0,34886.61,39380000,KRW,대한민국,2,163230.45,1128.8,1139.8,163230.45,USD,미국,새빛기술주식회사,3148186605,중소기업,"SAEVIT TECHNOLOGIES CO.,LTD","SAEVIT TECHNOLOGIES CO.,LTD",Delivered to End-User's site(DTE),9015805000,대한민국,163230.45,21GA0487,20210507842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210704,02,1,0,Y,기상청,1360000,국가기관,서울특별시 동작구,자력계,국가계약법,,,일반경쟁,41101806,자력계,4110180601,자력계,20201219,자력계,20211102,SET,1,0,128343.84,107500,EUR,유로,2,163230.45,1128.8,1139.8,163230.45,USD,미국,새빛기술주식회사,3148186605,중소기업,Royal Meteorological Institute of Belgium,Royal Meteorological Institute of Belgium,지정목적지 관세 지급인도(DDP),9015805000,벨기에,163230.45,21GA0487,20210507842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210706,00,1,1,Y,식품의약품안전처,1471000,국가기관,충청북도 청주시 흥덕구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4321150701,데스크톱컴퓨터,22530211,"데스크톱컴퓨터, HP, CN/PRO 4300 SFF QZ219AV, Intel Core i3 2120(3.3GHz)",20210628,SET,1,1,2214.74,2500000,KRW,대한민국,3,87707.27,1128.8,1139.8,87707.27,USD,미국,주식회사 피크만에스피,2208741663,중소기업,"Peakman SP Co., Ltd",HP,Delivered to End-User's site(DTE),9027200000,대한민국,87707.27,21GA0563,20210524967,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210704,02,1,1,Y,기상청,1360000,국가기관,서울특별시 동작구,자력계,국가계약법,,,일반경쟁,41101806,자력계,4110180601,자력계,20201219,자력계,20211102,SET,1,0,34886.61,39380000,KRW,대한민국,2,163230.45,1128.8,1139.8,163230.45,USD,미국,새빛기술주식회사,3148186605,중소기업,"SAEVIT TECHNOLOGIES CO.,LTD","SAEVIT TECHNOLOGIES CO.,LTD",Delivered to End-User's site(DTE),9015805000,대한민국,163230.45,21GA0487,20210507842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210705,00,1,0,Y,경기도 김포시 맑은물사업소,4090427,지자체,경기도 김포시,기체크로마토그래프,지방계약법,,,일반경쟁,41115703,기체크로마토그래프,4111540401,질량분석기,21673151,"질량분석기, Agilent, US/7000, Triple quadrupole GC/MS/MS",20210628,SET,1,1,206050,206050,USD,미국,1,206050,1128.8,1139.8,206050,USD,미국,한국애질런트테크놀로지스(주),1168176217,중소기업,Agilent Technologies Singapore(Sales) Pte Ltd.,Agilent Technologies Singapore (International) Pte. Ltd.,지정장소 운송인 인도(FCA),9027301000,미국,206050,21GA0627,20210601121,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210706,00,1,0,Y,식품의약품안전처,1471000,국가기관,충청북도 청주시 흥덕구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,23402663,"액체크로마토그래피, Osaka soda, JP/NANOSPACE SI-2, 0~3000μL/min",20210628,SET,1,1,67331.65,7460000,JPY,일본,3,87707.27,1128.8,1139.8,87707.27,USD,미국,주식회사 피크만에스피,2208741663,중소기업,"OSAKA SODA CO., LTD.","OSAKA SODA CO., LTD.",지정장소 운송인 인도(FCA),9027200000,일본,87707.27,21GA0563,20210524967,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210706,00,1,2,Y,식품의약품안전처,1471000,국가기관,충청북도 청주시 흥덕구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,20897159,"액체크로마토그래피, (부품)Schambeck, DE/ELSD ZAM 3000, 증기화광산란검출기",20210628,SET,1,1,18160.88,20500000,KRW,대한민국,3,87707.27,1128.8,1139.8,87707.27,USD,미국,주식회사 피크만에스피,2208741663,중소기업,"Peakman SP Co., Ltd",Younglin,Delivered to End-User's site(DTE),9027200000,대한민국,87707.27,21GA0563,20210524967,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210707,00,1,0,Y,충북대학교,7001161,국가기관,충청북도 청주시 서원구,비표면적측정장치,국가계약법,,,일반경쟁,41113380,비표면적측정장치,4111338001,비표면적측정장치,24263994,"비표면적측정장치, Micromeritics instrument, US/ASAP 2425",20210628,SYSTEM,1,1,127480,127480,USD,미국,1,127480,1128.8,1139.8,127480,USD,미국,(주)프로테크코리아,2068166517,중소기업,Micromeritics Instrument Corp.,Micromeritics Instrument Corp.,지정장소 운송인 인도(FCA),9027801000,미국,127480,21GA0608,20210508921,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210708,00,1,0,Y,농림축산식품부 농림축산검역본부,1543061,국가기관,경상북도 김천시,질량분석기,국가계약법,,,일반경쟁,41115404,질량분석기,4111540401,질량분석기,23853377,"질량분석기, Bruker, DE/MALDI Biotyper sirius",20210629,SET,1,1,237630,237630,USD,미국,2,297812.32,1129.9,1140.9,297812.32,USD,미국,주식회사 코리아젠,1298665313,중소기업,Bruker Daltonics GmbH  Co KG,Bruker Daltonics GmbH Co KG,지정장소 운송인 인도(FCA),9027301000,독일,297812.32,21GA0354,20210511980,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210708,00,1,1,Y,농림축산식품부 농림축산검역본부,1543061,국가기관,경상북도 김천시,질량분석기,국가계약법,,,일반경쟁,41115404,질량분석기,4111540401,질량분석기,23853377,"질량분석기, Bruker, DE/MALDI Biotyper sirius",20210629,SET,1,1,60182.32,68000000,KRW,대한민국,2,297812.32,1129.9,1140.9,297812.32,USD,미국,주식회사 코리아젠,1298665313,중소기업,"KOREAGENE CO., LTD.",Bruker Daltonics GmbH Co KG,Delivered to End-User's site(DTE),9027301000,독일,297812.32,21GA0354,20210511980,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210628,00210709,00,1,0,Y,전라남도 보건환경연구원,6460092,지자체,전라남도 무안군,액체크로마토그래피,지방계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,22651357,"액체크로마토그래피, Metrohm, CH/940, 이온크로마토그래피",20210628,SYSTEM,1,1,153462.16,140710,CHF,스위스,1,153462.16,1128.8,1139.8,140710,CHF,스위스,(주)제이엘사이언스,1098170520,중소기업,Metrohm AG,Metrohm AG,지정장소 운송인 인도(FCA),9027200000,스위스,153462.16,21GA0623,20210605242,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210710,00,1,0,Y,군산대학교 자연과학대학,7000359,국가기관,전라북도 군산시,레이저발생장치,국가계약법,,,일반경쟁,41115307,레이저발생기,4111530701,레이저발생장치,24267245,"레이저발생장치, Coherent, US/Astrella USP-1K, 800nm",20210630,SET,1,1,207000,207000,USD,미국,1,207000,1130,1141,207000,USD,미국,(주)우양포토닉스,2148777623,중소기업,Coherent Asia Inc,Coherent Inc,지정장소 운송인 인도(FCA),9013200000,미국,207000,21GA0532,20210529009,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210711,00,1,0,Y,해군군수사령부,ZD00291,국가기관,경상남도 창원시 진해구,잠수기,국가계약법,,,일반경쟁,49141510,잠수기,4914151001,잠수기,20638475,"잠수기, 잠수장비세트",20210630,SET,2,2,126631.29,126631.29,USD,미국,4,149727.57,1130,1141,149727.57,USD,미국,주식회사 피니쉬라인,7748700534,중소기업,Benequipt LLC,Kirby morgan,도착장소인도(DAP),9020008000,미국,149727.57,21GA0379,20210400474,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210711,00,1,1,Y,해군군수사령부,ZD00291,국가기관,경상남도 창원시 진해구,잠수기,국가계약법,,,일반경쟁,49141510,잠수기,4914151001,잠수기,20638475,"잠수기, 잠수장비세트",20210630,SET,2,2,23096.28,26098800,KRW,대한민국,4,149727.57,1130,1141,149727.57,USD,미국,주식회사 피니쉬라인,7748700534,중소기업,Finish Line Co.Ltd,Luxfer,Delivered to End-User's site(DTE),9020008000,대한민국,149727.57,21GA0379,20210400474,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210712,00,1,0,Y,해군군수사령부,ZD00291,국가기관,경상남도 창원시 진해구,잠수기,국가계약법,,,일반경쟁,49141510,잠수기,4914151001,잠수기,20638475,"잠수기, 잠수장비세트",20210630,SET,3,3,293601.54,293601.54,USD,미국,6,312872.69,1130,1141,312872.69,USD,미국,주식회사 피니쉬라인,7748700534,중소기업,Benequipt LLC,Kirby morgan,도착장소인도(DAP),9020008000,미국,312872.69,21GA0405,20210400504,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210712,00,1,1,Y,해군군수사령부,ZD00291,국가기관,경상남도 창원시 진해구,잠수기,국가계약법,,,일반경쟁,49141510,잠수기,4914151001,잠수기,20638475,"잠수기, 잠수장비세트",20210630,SET,3,3,19271.15,21776400,KRW,대한민국,6,312872.69,1130,1141,312872.69,USD,미국,주식회사 피니쉬라인,7748700534,중소기업,Finish Line Co.Ltd,Luxfer,Delivered to End-User's site(DTE),9020008000,대한민국,312872.69,21GA0405,20210400504,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210713,00,1,0,Y,서울과학기술대학교,7008069,국가기관,서울특별시 노원구,연마기,국가계약법,,,일반경쟁,41101708,실험실용연마기및연삭기,4110170801,연마기,23282161,"연마기, Hitachi, JP/IM4000 Plus CTC",20210629,SET,1,1,129288.5,14300000,JPY,일본,1,129288.5,1129.9,1140.9,14300000,JPY,일본,(주)이공교역,2118188100,중소기업,HITACHI HIGH-TECH CORPORATION,HITACHI HIGH-TECH CORPORATION,지정장소 운송인 인도(FCA),8456109000,일본,129288.5,21GA0261,20210514030,00,[규격동시]규격가격 동시 입찰,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210714,00,1,0,Y,환경부 국립환경과학원,1480523,국가기관,인천광역시 서구,대기오염측정기,국가계약법,,,일반경쟁,41113199,대기오염측정기,4111319901,대기오염측정기,20201696,"대기오염측정기, 하림엔지니어링, SO₂ , NOx, CO, O₃, 분진, 기상",20210629,SYSTEM,1,1,184600,184600,USD,미국,2,197521.5,1129.9,1140.9,197521.5,USD,미국,하림엔지니어링(주),2128144269,중소기업,"Met One Instruments, Inc","Met One Instruments, Inc",지정장소 운송인 인도(FCA),9027100000,미국,197521.5,21GA0712,20210535869,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210714,00,1,1,Y,환경부 국립환경과학원,1480523,국가기관,인천광역시 서구,대기오염측정기,국가계약법,,,일반경쟁,41113199,대기오염측정기,4111319901,대기오염측정기,20201696,"대기오염측정기, 하림엔지니어링, SO₂ , NOx, CO, O₃, 분진, 기상",20210629,SYSTEM,1,1,12921.5,14600000,KRW,대한민국,2,197521.5,1129.9,1140.9,197521.5,USD,미국,하림엔지니어링(주),2128144269,중소기업,"HARIM ENGINEERING,INC.","Harim Engineering,inc.",Delivered to End-User's site(DTE),9027100000,대한민국,197521.5,21GA0712,20210535869,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210715,00,1,0,Y,식품의약품안전처 식품의약품안전평가원,1471057,국가기관,충청북도 청주시 흥덕구,DNA서열분석기,국가계약법,0260101가-20101022,천재지변 등 경쟁에 부칠 여유가 없을 때,수의계약,41115811,DNA서열분석기,4111581101,DNA서열분석기,21911831,"DNA서열분석기, Applied biosystems, SG/3500XL, Genetic analyzer",20210629,SET,1,1,226900,226900,USD,미국,1,226900,1129.9,1140.9,226900,USD,미국,보성과학(주),1188112790,중소기업,Life Technologies Holdings Pte Ltd,Life Technologies Holdings Pte Ltd,지정장소 운송인 인도(FCA),9027200000,일본,226900,21GA0763,20210624116,00,[수의]수의시담,,
나라장터(G2B),중앙조달,,총액계약,20210719,00210716,00,1,0,Y,공주대학교,7000283,국가기관,충청남도 공주시,투과전자현미경,국가계약법,,,일반경쟁,41111721,투과전자현미경(TEM),4111172101,투과전자현미경,23296605,"투과전자현미경, Jeol, JP/JEM-F200, 150000000배",20210719,SYSTEM,1,1,904751.56,99500000,JPY,일본,1,904751.56,1141.1,1152.2,99500000,JPY,일본,(주)지올코리아,2118601243,중소기업,JEOL LTD.,JEOL LTD.,지정장소 운송인 인도(FCA),9012101090,일본,904751.56,21GA0537,20210522671,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210717,00,1,0,Y,전라남도 신안군,5010000,지자체,전라남도 신안군,적외선분광기,지방계약법,,,일반경쟁,41115408,적외선분광기,4111540801,적외선분광기,23940338,"적외선분광기, Bruker, DE/LUMOS II, 1282~2222nm",20210629,SET,1,1,88423.86,74147,EUR,유로,1,88423.86,1129.9,1140.9,74147,EUR,유로,브루커코리아 (주),2208708908,중소기업,Bruker Optics GmbH and Co. KG,Bruker Optics GmbH and Co. KG,지정장소 운송인 인도(FCA),9027301000,독일,88423.86,21GA0572,20210530971,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210718,00,1,0,Y,한국임업진흥원,B552826,준정부기관,서울특별시 강서구,질량분석기,국가계약법,,,일반경쟁,41115404,질량분석기,4111540401,질량분석기,22876787,"질량분석기, Analytik jena, DE/PlasmaQuant MS",20210629,SYSTEM,1,1,194429.45,163037,EUR,유로,1,194429.45,1129.9,1140.9,163037,EUR,유로,어날리틱예나코리아 유한회사,2328700011,중소기업,Analytik Jena GmbH,Analytik Jena GmbH,지정장소 운송인 인도(FCA),9027301000,독일,194429.45,21PE0066,20210601622,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210719,00,1,0,Y,식품의약품안전처,1471000,국가기관,충청북도 청주시 흥덕구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,23402663,"액체크로마토그래피, Osaka soda, JP/NANOSPACE SI-2, 0~3000μL/min",20210629,SETS,2,2,126594.24,14002000,JPY,일본,4,131019.41,1129.9,1140.9,131019.41,USD,미국,주식회사 피크만에스피,2208741663,중소기업,"OSAKA SODA CO., LTD.","OSAKA SODA CO., LTD.",지정장소 운송인 인도(FCA),9027200000,일본,131019.41,21GA0589,20210602190,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210629,00210719,00,1,1,Y,식품의약품안전처,1471000,국가기관,충청북도 청주시 흥덕구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4321150701,데스크톱컴퓨터,22530211,"데스크톱컴퓨터, HP, CN/PRO 4300 SFF QZ219AV, Intel Core i3 2120(3.3GHz)",20210629,SETS,2,2,4425.17,5000000,KRW,대한민국,4,131019.41,1129.9,1140.9,131019.41,USD,미국,주식회사 피크만에스피,2208741663,중소기업,"Peakman SP Co., Ltd",HP,Delivered to End-User's site(DTE),9027200000,대한민국,131019.41,21GA0589,20210602190,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210720,00,1,0,N,충남대학교,7001105,국가기관,대전광역시 유성구,주사전자현미경,국가계약법,,,일반경쟁,41111720,주사전자현미경(SEM),4111172001,주사전자현미경,23637373,"주사전자현미경, Hitachi, JP/SU7000",20210630,SYSTEM,1,1,427843.15,47300000,JPY,일본,2,596343.15,1130,1141,596343.15,USD,미국,(주)이공교역,2118188100,중소기업,HITACHI HIGH-TECH CORPORATION,HITACHI HIGH-TECH CORPORATION,지정장소 운송인 인도(FCA),9012101090,일본,596343.15,21GA0483,20210522842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210720,00,1,1,N,충남대학교,7001105,국가기관,대전광역시 유성구,주사전자현미경,국가계약법,,,일반경쟁,41111720,주사전자현미경(SEM),4111532701,광전측정기기,21437039,"광전측정기기, Gatan, GB/MonoCL, 음극선발광분석기",20210630,SYSTEM,1,1,168500,168500,USD,미국,2,596343.15,1130,1141,596343.15,USD,미국,(주)이공교역,2118188100,중소기업,Gatan Inc.,Gatan Inc.,지정장소 운송인 인도(FCA),9012101090,미국,596343.15,21GA0483,20210522842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210720,01,1,0,Y,충남대학교,7001105,국가기관,대전광역시 유성구,주사전자현미경,국가계약법,,,일반경쟁,41111720,주사전자현미경(SEM),4111172001,주사전자현미경,23637373,"주사전자현미경, Hitachi, JP/SU7000",20210708,SYSTEM,1,0,427843.15,47300000,JPY,일본,2,596343.15,1130,1141,596343.15,USD,미국,(주)이공교역,2118188100,중소기업,HITACHI HIGH-TECH CORPORATION,HITACHI HIGH-TECH CORPORATION,지정장소 운송인 인도(FCA),9012101090,일본,596343.15,21GA0483,20210522842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210720,01,1,1,Y,충남대학교,7001105,국가기관,대전광역시 유성구,주사전자현미경,국가계약법,,,일반경쟁,41111720,주사전자현미경(SEM),4111532701,광전측정기기,21437039,"광전측정기기, Gatan, GB/MonoCL, 음극선발광분석기",20210708,SYSTEM,1,0,168500,168500,USD,미국,2,596343.15,1130,1141,596343.15,USD,미국,(주)이공교역,2118188100,중소기업,Gatan Inc.,Gatan Inc.,지정장소 운송인 인도(FCA),9012101090,미국,596343.15,21GA0483,20210522842,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210721,00,1,0,Y,목포대학교,7000392,국가기관,전라남도 무안군,핵자기공명분석기,국가계약법,,,일반경쟁,41115409,핵자기공명분석기,4111540901,핵자기공명분석기,24155021,"핵자기공명분석기, Bruker, DE/Fourier 80",20210630,SET,1,1,94942.23,79800,EUR,유로,1,94942.23,1130,1141,79800,EUR,유로,브루커코리아 (주),2208708908,중소기업,Bruker Biospin GmbH,Bruker France S.A.S.,지정장소 운송인 인도(FCA),9027801000,프랑스,94942.23,21GA0123,20210233545,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210722,00,1,0,Y,환경부 한강유역환경청,1480347,국가기관,경기도 하남시,질량분석기,국가계약법,,,일반경쟁,41115404,질량분석기,4111540401,질량분석기,23398920,"질량분석기, Thermo fisher scientific, US/TSQ Altis, 5~2000m/z",20210630,SYSTEM,1,1,219542,219542,USD,미국,1,219542,1130,1141,219542,USD,미국,써모피셔사이언티픽코리아 주식회사,1178146910,중소기업,Thermo Fisher Scientific Pte Ltd,Thermo Fisher Scientific Inc.,지정장소 운송인 인도(FCA),9027301000,미국,219542,21GA0626,20210612107,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210701,00210723,00,1,0,Y,식품의약품안전처,1471000,국가기관,충청북도 청주시 흥덕구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,24248319,"액체크로마토그래피, Waters, US/Arc HPLC",20210701,SETS,2,2,127000,127000,USD,미국,2,127000,1129.5,1140.5,127000,USD,미국,유한회사 워터스코리아,1188119944,중소기업,Waters Pacific Pte Ltd,Waters Corporation (U.S.A.),지정장소 운송인 인도(FCA),9027200000,싱가포르,127000,21GA0590,20210601652,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210701,00210724,00,1,0,Y,한국화학연구원,Z004841,기타공공기관,대전광역시 유성구,마이크로플레이트리더,국가계약법,,,일반경쟁,41113037,마이크로플레이트리더,4111303701,마이크로플레이트리더,24197171,"마이크로플레이트리더, Biotek instruments, US/Cytation C10 ",20210701,SYSTEM,1,1,279500,279500,USD,미국,1,279500,1129.5,1140.5,279500,USD,미국,키싸이언스,3142443845,중소기업,"BioTek Instruments, Inc.","BioTek Instruments, Inc.",지정장소 운송인 인도(FCA),9027801000,미국,279500,21PE0061,20210602220,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210701,00210725,00,1,0,Y,산림청 국립산림과학원 산림기술경영연구소,1400731,국가기관,경기도 포천시,차륜식크레인,국가계약법,,,일반경쟁,24101622,차륜식기중기,2410162201,차륜식크레인,24231550,"차륜식크레인, Hsm, AT/208F 10t Kombi short, 760kg",20210701,SET,1,1,607178.96,512000,EUR,유로,1,607178.96,1129.5,1140.5,512000,EUR,유로,포맥,4473500496,중소기업,HSM GmbH,HSM GmbH,지정목적항 운임.보험료포함인도(CIF),8701952000,독일,607178.96,21GA0670,20210610969,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210726,00,1,0,Y,제주대학교,7000974,국가기관,제주특별자치도 제주시,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,22072723,"액체크로마토그래피, Agilent, DE/1260, HPLC",20210630,SYSTEM,1,1,73670,73670,USD,미국,2,85365.62,1130,1141,85365.62,USD,미국,한국애질런트테크놀로지스(주),1168176217,중소기업,Agilent Technologies Singapore(Sales) Pte Ltd.,Agilent Technologies Singapore (International) Pte. Ltd.,지정장소 운송인 인도(FCA),9027200000,미국,85365.62,21GA0446,20210503868,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210630,00210726,00,1,1,Y,제주대학교,7000974,국가기관,제주특별자치도 제주시,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4110351501,실험실용가스발생기,23543720,"실험실용가스발생기, Peak scientific, GB/Genius SQ, 질소, 24L/min",20210630,SYSTEM,1,1,11695.62,8450,GBP,영국,2,85365.62,1130,1141,85365.62,USD,미국,한국애질런트테크놀로지스(주),1168176217,중소기업,PEAK Scientific Instruments Ltd.,PEAK Scientific Instruments Ltd.,지정장소 운송인 인도(FCA),9027200000,영국,85365.62,21GA0446,20210503868,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210723,00210727,00,1,0,Y,한국건설생활환경시험연구원,Z024375,기타기관,서울특별시 서초구,주사전자현미경,국가계약법,,,일반경쟁,41111720,주사전자현미경(SEM),4111172001,주사전자현미경,24077522,"주사전자현미경, Thermo fisher scientific, CZ/Helios 5 UC",20210723,SYSTEM,1,1,1040000,1040000,USD,미국,1,1040000,1151,1162.2,1040000,USD,미국,에프이아이코리아 주식회사,1048642437,중소기업,FEI Hong Kong Company Limited,Thermo Fisher Scientific Brno s.r.o,지정장소 운송인 인도(FCA),9012101090,체코,1040000,21RD0031,20210611054,00,[일반/지명]규격적합자 중 최저가,,
